"PMID","Title","abstract"
"27689228","[Speech audiometry in expert assessment of hearing impairment].",""
"27686245","Usage of personal music players in adolescents and its association with noise-induced hearing loss: A cross-sectional analysis of Ohrkan cohort study data.","To describe personal music player (PMP) usage among adolescents, sociodemographic determinants and association with audiometric notches.</AbstractText>: To describe personal music player (PMP) usage among adolescents, sociodemographic determinants and association with audiometric notches.Audiometric evaluation to assess hearing status, and standardized questionnaires to evaluate PMP listening behaviors, leisure noise exposures and self-reported hearing loss symptoms. Sociodemographic information was collected using a parent questionnaire. Noise exposure by PMP usage equivalent for a 40<U+2009>h week was estimated based on self-reported volume and duration of use.</AbstractText>: Audiometric evaluation to assess hearing status, and standardized questionnaires to evaluate PMP listening behaviors, leisure noise exposures and self-reported hearing loss symptoms. Sociodemographic information was collected using a parent questionnaire. Noise exposure by PMP usage equivalent for a 40<U+2009>h week was estimated based on self-reported volume and duration of use.A total of 2143 students (54% females) attending 9th grade in Regensburg, Germany, during 2009 to 2011.</AbstractText>: A total of 2143 students (54% females) attending 9th grade in Regensburg, Germany, during 2009 to 2011.Overall, 85% of the students reported using PMPs. Exposure level exceeded 80<U+2009>dB(A) in approximately one third, and 85<U+2009>dB(A) in one quarter, of those who used PMP. An audiometric notch was found in 2.3% of participants, but was not significantly associated with higher PMP exposure.</AbstractText>: Overall, 85% of the students reported using PMPs. Exposure level exceeded 80<U+2009>dB(A) in approximately one third, and 85<U+2009>dB(A) in one quarter, of those who used PMP. An audiometric notch was found in 2.3% of participants, but was not significantly associated with higher PMP exposure.PMP exposure above the occupational limits of 80 and 85<U+2009>dB(A) set by the Directive 2003/10/EC may be a risk factor for developing noise-induced hearing loss. Educational measures to ameliorate high risk behaviors in PMP usage are needed, particularly for socially disadvantaged groups.</AbstractText>: PMP exposure above the occupational limits of 80 and 85<U+2009>dB(A) set by the Directive 2003/10/EC may be a risk factor for developing noise-induced hearing loss. Educational measures to ameliorate high risk behaviors in PMP usage are needed, particularly for socially disadvantaged groups."
"27613755","Genetic variation in EYA4 on the risk of noise-induced hearing loss in Chinese steelworks firm sample.","OBJECTIVES: Noise-induced hearing loss is one of the most serious occupational diseases worldwide. It is caused by interactions between environmental and genetic factors. The purpose of this study was to examine the association between the genetic susceptibility of the eye absent homolog 4 (EYA4) gene and the risk of developing noise-induced hearing loss in China.METHODS: A case-control association study was carried out with 326 hearing loss cases and 326 controls matched with age and duration of noise exposure, drawn from a cohort of steel workers. Five single nucleotide polymorphisms (SNPs) in the EYA4 were selected and genotyped. Logistic regression was performed to analyse the main effect of genotypes and interactions between genotypes and individual/environmental factors adjusted for confounding factors. Moreover, generalised multiple dimensionality reduction was applied to further detect interaction among the 5 selected SNPs.RESULTS: Analysis revealed that locus polymorphism of rs3813346 was associated with the risk of developing noise-induced hearing loss in the dominance model, the codominance model and the addictive model (p=0.004, 0.009 and 0.003, respectively). A significant interaction between rs9321402 and cumulative noise exposure was found (p=0.002). A significant main effect p value (p=0.006) was obtained in the high-level exposure group (cumulative noise exposure =98 dB(A)). Generalised multiple dimensionality reduction indicated that the combined interaction of the 2 loci-rs3813346 and rs9493627-significantly affected the incidence of noise-induced hearing loss.CONCLUSIONS: The research suggests that EYA4 genetic variant and its interaction with noise levels may modify the susceptibility to develop noise-induced hearing loss in Chinese population."
"27609310","A comparison of an audiometric screening survey with an in-depth research questionnaire for hearing loss and hearing loss risk factors.","We assessed the reliability of a hearing risk factor screening survey used by hearing conservation programmes for noise-exposed workers.</AbstractText>: We assessed the reliability of a hearing risk factor screening survey used by hearing conservation programmes for noise-exposed workers.We compared workers' answers from the screening survey to their answers to a confidential research questionnaire regarding hearing loss risk factors. We calculated kappa statistics to test the correlation between yes/no questions in the research questionnaire compared to answers from 1 and 5 years of screening surveys.</AbstractText>: We compared workers' answers from the screening survey to their answers to a confidential research questionnaire regarding hearing loss risk factors. We calculated kappa statistics to test the correlation between yes/no questions in the research questionnaire compared to answers from 1 and 5 years of screening surveys.We compared the screening survey and research questionnaire answers of 274 aluminum plant workers.</AbstractText>: We compared the screening survey and research questionnaire answers of 274 aluminum plant workers.Most of the questions in the in-company screening survey showed fair to moderate agreement with the research questionnaire (kappa range: -0.02, 0.57). Workers' answers to the screening survey had better correlation with the research questionnaire when we compared 5 years of screening answers. For nearly all questions, workers were more likely to respond affirmatively on the research questionnaire than the screening survey.</AbstractText>: Most of the questions in the in-company screening survey showed fair to moderate agreement with the research questionnaire (kappa range: -0.02, 0.57). Workers' answers to the screening survey had better correlation with the research questionnaire when we compared 5 years of screening answers. For nearly all questions, workers were more likely to respond affirmatively on the research questionnaire than the screening survey.Hearing conservation programmes should be aware that workers may underreport hearing loss risk factors and functional hearing status on an audiometric screening survey. Validating company screening tools could help provide more accurate information on hearing loss and risk factors.</AbstractText>: Hearing conservation programmes should be aware that workers may underreport hearing loss risk factors and functional hearing status on an audiometric screening survey. Validating company screening tools could help provide more accurate information on hearing loss and risk factors."
"27591022","Noise-induced hearing loss in a longitudinal study of Norwegian railway workers.","The aim of this study was to analyse longitudinal data to assess the risk of noise-induced hearing loss (NIHL) in Norwegian railway workers.</AbstractText>: The aim of this study was to analyse longitudinal data to assess the risk of noise-induced hearing loss (NIHL) in Norwegian railway workers.Longitudinal.</AbstractText>: Longitudinal.A major Norwegian railway company.</AbstractText>: A major Norwegian railway company.We examined data from the first and last audiograms for the period 1991-2014, from 9640 railway workers with varying occupational noise exposure and with an average observation period of 10 years. The course of hearing acuity in seven groups of railway workers (train drivers, conductors, bus drivers, traffic controllers, train maintenance workers, track maintenance workers and others) were compared with each other and with ISO standards (ISO 1999).</AbstractText>: We examined data from the first and last audiograms for the period 1991-2014, from 9640 railway workers with varying occupational noise exposure and with an average observation period of 10 years. The course of hearing acuity in seven groups of railway workers (train drivers, conductors, bus drivers, traffic controllers, train maintenance workers, track maintenance workers and others) were compared with each other and with ISO standards (ISO 1999).The change in hearing threshold during the observation period was 2-3 dB in the 0.5-4 kHz range and 6-7 dB in the 3-6 kHz range adjusted for age and sex, for all occupational groups, which is slightly less than expected (8 dB) according to ISO 1999.</AbstractText>: The change in hearing threshold during the observation period was 2-3 dB in the 0.5-4 kHz range and 6-7 dB in the 3-6 kHz range adjusted for age and sex, for all occupational groups, which is slightly less than expected (8 dB) according to ISO 1999.The risk of NIHL in Norwegian railway workers during the period 1991-2014 has been negligible.</AbstractText>: The risk of NIHL in Norwegian railway workers during the period 1991-2014 has been negligible."
"27540829","A faceoff with hazardous noise: Noise exposure and hearing threshold shifts of indoor hockey officials.","Noise exposure and hearing thresholds of indoor hockey officials of the Western States Hockey League were measured to assess the impact of hockey game noise on hearing sensitivity. Twenty-nine hockey officials who officiated the league in an arena in southeastern Wyoming in October, November, and December 2014 participated in the study. Personal noise dosimetry was conducted to determine if officials were exposed to an equivalent sound pressure level greater than 85 dBA. Hearing thresholds were measured before and after hockey games to determine if a 10 dB or greater temporary threshold shift in hearing occurred. Pure-tone audiometry was conducted in both ears at 500, 1000, 2000, 3000, 4000, 6000, and 8000 Hz. All noise exposures were greater than 85 dBA, with a mean personal noise exposure level of 93 dBA (SD = 2.2), providing 17.7% (SD = 6.3) of the officials' daily noise dose according to the OSHA criteria. Hearing threshold shifts of 10 dB or greater were observed in 86.2% (25/29) of officials, with 36% (9/25) of those threshold shifts equaling 15 dB or greater. The largest proportion of hearing threshold shifts occurred at 4000 Hz, comprising 35.7% of right ear shifts and 31.8% of left ear shifts. The threshold shifts between the pre- and post-game audiometry were statistically significant in the left ear at 500 (p=.019), 2000 (p=.0009), 3000 (p&lt;.0001) and 4000 Hz (p=.0002), and in the right ear at 2000 (p=.0001), 3000 (p=.0001) and 4000 Hz (p&lt;.0001), based on Wilcoxon-ranked sum analysis. Although not statistically significant at alpha = 0.05, logistic regression indicated that with each increase of one dB of equivalent sound pressure measured from personal noise dosimetry, the odds of a = 10 dB TTS were increased in the left ear at 500 (OR=1.33, 95% CI 0.73-2.45), 3000 (OR=1.02, 95% CI 0.68-1.51), 4000 (OR=1.26, 95% CI 0.93-1.71) and 8000 Hz (OR=1.22, 95% CI 0.76-1.94) and in the right ear at 6000 (OR=1.03, 95% CI 0.14-7.84) and 8000 Hz (OR=1.29, 95% CI 0.12-13.83). These findings suggest that indoor hockey officials are exposed to hazardous levels of noise, experience temporary hearing loss after officiating games, and a hearing conservation program is warranted. Further temporary threshold shift research has the potential to identify officials of other sporting events that are at an increased risk of noise-induced hearing loss."
"27518138","Speech-in-Noise Tests and Supra-threshold Auditory Evoked Potentials as Metrics for Noise Damage and Clinical Trial Outcome Measures.","In humans, the accepted clinical standards for detecting hearing loss are the behavioral audiogram, based on the absolute detection threshold of pure-tones, and the threshold auditory brainstem response (ABR). The audiogram and the threshold ABR are reliable and sensitive measures of hearing thresholds in human listeners. However, recent results from noise-exposed animals demonstrate that noise exposure can cause substantial neurodegeneration in the peripheral auditory system without degrading pure-tone audiometric thresholds. It has been suggested that clinical measures of auditory performance conducted with stimuli presented above the detection threshold may be more sensitive than the behavioral audiogram in detecting early-stage noise-induced hearing loss in listeners with audiometric thresholds within normal limits.</AbstractText>: In humans, the accepted clinical standards for detecting hearing loss are the behavioral audiogram, based on the absolute detection threshold of pure-tones, and the threshold auditory brainstem response (ABR). The audiogram and the threshold ABR are reliable and sensitive measures of hearing thresholds in human listeners. However, recent results from noise-exposed animals demonstrate that noise exposure can cause substantial neurodegeneration in the peripheral auditory system without degrading pure-tone audiometric thresholds. It has been suggested that clinical measures of auditory performance conducted with stimuli presented above the detection threshold may be more sensitive than the behavioral audiogram in detecting early-stage noise-induced hearing loss in listeners with audiometric thresholds within normal limits.Supra-threshold speech-in-noise testing and supra-threshold ABR responses are reviewed here, given that they may be useful supplements to the behavioral audiogram for assessment of possible neurodegeneration in noise-exposed listeners.</AbstractText>: Supra-threshold speech-in-noise testing and supra-threshold ABR responses are reviewed here, given that they may be useful supplements to the behavioral audiogram for assessment of possible neurodegeneration in noise-exposed listeners.Supra-threshold tests may be useful for assessing the effects of noise on the human inner ear, and the effectiveness of interventions designed to prevent noise trauma. The current state of the science does not necessarily allow us to define a single set of best practice protocols. Nonetheless, we encourage investigators to incorporate these metrics into test batteries when feasible, with an effort to standardize procedures to the greatest extent possible as new reports emerge.</AbstractText>: Supra-threshold tests may be useful for assessing the effects of noise on the human inner ear, and the effectiveness of interventions designed to prevent noise trauma. The current state of the science does not necessarily allow us to define a single set of best practice protocols. Nonetheless, we encourage investigators to incorporate these metrics into test batteries when feasible, with an effort to standardize procedures to the greatest extent possible as new reports emerge."
"27514260","[Influencing factors for the use of earplugs in workers exposed to noise in a city].","OBJECTIVE: To investigate the current status of hearing loss and the use of earplugs in workers exposed to noise who have been provided earplugs in a city, as well as major influencing factors for the use of earplugs.METHODS: Cluster random sampling was used to conduct a questionnaire survey in workers exposed to noise who had been provided earplugs in 15 enterprises with noise exposure in a city from June to December, 2014.RESULTS: In the workers exposed to noise who had been provided earplugs, the rate of high-frequency anomaly in both ears was 57.8%, and the workers who kept wearing earplugs only accounted for 55.4%. The results of binary logistic regression analysis showed that the protective factors for the use of earplugs included workers' own feeling of hearing condition (OR=1.704), comfort of earplugs (OR= 1.892), enterprise's inspection of the use of earplugs (OR=1.461), workers' knowledge of the function and usage of earplugs (OR=1.581), workers' understanding of the necessity of earplugs (OR=4.482), workers' initiative to search for related data (OR=4.029), the use of earplugs by colleagues (OR=5.071), and reminders from family members or friends (OR=2.678) (all P&lt;0.05).CONCLUSION: The workers exposed to noise in this city have a high rate of abnormal hearing, and only half of the workers keep wearing earplugs during work. The use of earplugs is related to the factors including workers' own feeling of hearing condition, comfort of earplugs, workers' knowledge of protection, the enterprise' s management of hearing protection, and environmental support."
"27488035","Hearing impairment and contributing factors among fertilizer factory workers.","INTRODUCTION: Hearing impairment remains the main occupational health problem in the manufacturing industry, and its contributing factors have not been well controlled.METHODS: Unmatched case control and comparative studies were carried out among fertilizer factory workers in Sarawak with the aim of determining contributing factors for hearing impairment. Respondents consisted of 49 cases that were diagnosed from 2005 to 2008 with 98 controls from the same work places. Chi-square test and Mann-Whitney test were used in a univariate analysis to determine the association between hearing impairment and the contributing risks being studied.RESULTS: The results of the univariate analysis showed that hearing impairment was significantly (p&lt;0.05) associated with older age, lower education level, high smoking dose, high occupational daily noise dose, longer duration of service, infrequent used of hearing protection device (HPD), and low perception of sound on HPD usage. Multivariate logistic regression of hearing impairment after controlling for age found the following five variables: occupational daily noise dose =50% (OR 3.48, 95% CI 1.36-8.89), =15 years of services (OR 2.92, 95% CI 1.16-7.33), infrequent use of HPD (OR 2.79, 95% CI 1.15-6.77), low perception of sound on HPD (POR 2.77, 95% CI 1.09-6.97), and smoking more than 20 packs per year (OR 4.71, 95% CI 1.13-19.68).DISCUSSION: In conclusion, high occupational noise exposure level, longer duration of service, low perception of sound on HPD, infrequent used of HPD, and smoking more than 20 packs per year were the contributing factors to hearing impairment, and appropriate intervention measures should be proposed and taken into considerations."
"29328642","The effects of industrial noise of higher spectrum on the workers’ auditory perception abilities.","Results of previous studies gave support to the idea that machines in power plants produce noise of different levels of loudness and frequency, and that it could cause deterioration of the hearing ability of workers. As a matter of fact, noiseinduced hearing loss is the most widespread occupational disease nowadays. As noise is a complex acoustic phenomenon, more factors have to be considered when studying it, such as frequency, intensity and the period of exposure. The aim of this study was to find if there are differences in the absolute threshold of hearing between workers in the factory production lines that are constantly exposed to the industrial noise of higher spectrum and those exposed to the noise of standard spectrum at different frequencies of sound.</AbstractText>: Results of previous studies gave support to the idea that machines in power plants produce noise of different levels of loudness and frequency, and that it could cause deterioration of the hearing ability of workers. As a matter of fact, noiseinduced hearing loss is the most widespread occupational disease nowadays. As noise is a complex acoustic phenomenon, more factors have to be considered when studying it, such as frequency, intensity and the period of exposure. The aim of this study was to find if there are differences in the absolute threshold of hearing between workers in the factory production lines that are constantly exposed to the industrial noise of higher spectrum and those exposed to the noise of standard spectrum at different frequencies of sound.In the research plan, there were 308 workers employed in the production line of the Factory “Knjaz Miloš”, Arandelovac. A total of 205 of them were working in the conditions of higher spectrum noise (4,000 Hz – 8,000 Hz) and 103 workers were exposed to standard noise spectrum (31.5 Hz – 2,000.0 Hz). The objective measures of noise (frequency and amplitude) were acquired by phonometer, and measures of absolute threshold of hearing for both ears were obtained by audiometer by exposure to nine sound frequency levels. Data were statistically analyzed by establishing the significance of differences between absolute thresholds of hearing for both groups and for all nine frequency levels.</AbstractText>: In the research plan, there were 308 workers employed in the production line of the Factory “Knjaz Miloš”, Arandelovac. A total of 205 of them were working in the conditions of higher spectrum noise (4,000 Hz – 8,000 Hz) and 103 workers were exposed to standard noise spectrum (31.5 Hz – 2,000.0 Hz). The objective measures of noise (frequency and amplitude) were acquired by phonometer, and measures of absolute threshold of hearing for both ears were obtained by audiometer by exposure to nine sound frequency levels. Data were statistically analyzed by establishing the significance of differences between absolute thresholds of hearing for both groups and for all nine frequency levels.It was found that the absolute threshold of hearing is significantly higher for the group exposed to highfrequency noise at the 4,000 Hz and 8,000 Hz levels of frequency.</AbstractText>: It was found that the absolute threshold of hearing is significantly higher for the group exposed to highfrequency noise at the 4,000 Hz and 8,000 Hz levels of frequency.Reduction of hearing sensitivity is evident for those exposed to higher spectrum noise, which is particularly evident at the higher frequency levels. Employees are often unaware of its effects because they are the results of prolonged exposure. Therefore, working in those conditions requires preventive measures and regular testing of the hearing ability.</AbstractText>: Reduction of hearing sensitivity is evident for those exposed to higher spectrum noise, which is particularly evident at the higher frequency levels. Employees are often unaware of its effects because they are the results of prolonged exposure. Therefore, working in those conditions requires preventive measures and regular testing of the hearing ability."
"27445661","Decreased Speech-In-Noise Understanding in Young Adults with Tinnitus.","OBJECTIVES: Young people are often exposed to high music levels which make them more at risk to develop noise-induced symptoms such as hearing loss, hyperacusis, and tinnitus of which the latter is the symptom perceived the most by young adults. Although, subclinical neural damage was demonstrated in animal experiments, the human correlate remains under debate. Controversy exists on the underlying condition of young adults with normal hearing thresholds and noise-induced tinnitus (NIT) due to leisure noise. The present study aimed to assess differences in audiological characteristics between noise-exposed adolescents with and without NIT.METHODS: A group of 87 young adults with a history of recreational noise exposure was investigated by use of the following tests: otoscopy, impedance measurements, pure-tone audiometry including high-frequencies, transient and distortion product otoacoustic emissions, speech-in-noise testing with continuous and modulated noise (amplitude-modulated by 15 Hz), auditory brainstem responses (ABR) and questionnaires.Nineteen students reported NIT due to recreational noise exposure, and their measures were compared to the non-tinnitus subjects.RESULTS: No significant differences between tinnitus and non-tinnitus subjects could be found for hearing thresholds, otoacoustic emissions, and ABR results.Tinnitus subjects had significantly worse speech reception in noise compared to non-tinnitus subjects for sentences embedded in steady-state noise (mean speech reception threshold (SRT) scores, respectively -5.77 and -6.90 dB SNR; p = 0.025) as well as for sentences embedded in 15 Hz AM-noise (mean SRT scores, respectively -13.04 and -15.17 dB SNR; p = 0.013). In both groups speech reception was significantly improved during AM-15 Hz noise compared to the steady-state noise condition (p &lt; 0.001). However, the modulation masking release was not affected by the presence of NIT.CONCLUSIONS: Young adults with and without NIT did not differ regarding audiometry, OAE, and ABR.However, tinnitus patients showed decreased speech-in-noise reception. The results are discussed in the light of previous findings suggestion NIT may occur in the absence of measurable peripheral damage as reflected in speech-in-noise deficits in tinnitus subjects."
"27414746","A review of the perceptual effects of hearing loss for frequencies above 3<U+2009>kHz.","Hearing loss caused by exposure to intense sounds usually has its greatest effects on audiometric thresholds at 4 and 6<U+2009>kHz. However, in several countries compensation for occupational noise-induced hearing loss is calculated using the average of audiometric thresholds for selected frequencies up to 3<U+2009>kHz, based on the implicit assumption that hearing loss for frequencies above 3<U+2009>kHz has no material adverse consequences. This paper assesses whether this assumption is correct.</AbstractText>: Hearing loss caused by exposure to intense sounds usually has its greatest effects on audiometric thresholds at 4 and 6<U+2009>kHz. However, in several countries compensation for occupational noise-induced hearing loss is calculated using the average of audiometric thresholds for selected frequencies up to 3<U+2009>kHz, based on the implicit assumption that hearing loss for frequencies above 3<U+2009>kHz has no material adverse consequences. This paper assesses whether this assumption is correct.Studies are reviewed that evaluate the role of hearing for frequencies above 3<U+2009>kHz.</AbstractText>: Studies are reviewed that evaluate the role of hearing for frequencies above 3<U+2009>kHz.Several studies show that frequencies above 3<U+2009>kHz are important for the perception of speech, especially when background sounds are present. Hearing at high frequencies is also important for sound localization, especially for resolving front-back confusions.</AbstractText>: Several studies show that frequencies above 3<U+2009>kHz are important for the perception of speech, especially when background sounds are present. Hearing at high frequencies is also important for sound localization, especially for resolving front-back confusions.Hearing for frequencies above 3<U+2009>kHz is important for the ability to understand speech in background sounds and for the ability to localize sounds. The audiometric threshold at 4<U+2009>kHz and perhaps 6<U+2009>kHz should be taken into account when assessing hearing in a medico-legal context.</AbstractText>: Hearing for frequencies above 3<U+2009>kHz is important for the ability to understand speech in background sounds and for the ability to localize sounds. The audiometric threshold at 4<U+2009>kHz and perhaps 6<U+2009>kHz should be taken into account when assessing hearing in a medico-legal context."
"27414471","Hearing protector fit testing with off-shore oil-rig inspectors in Louisiana and Texas.","This field study aimed to assess the noise reduction of hearing protection for individual workers, demonstrate the effectiveness of training on the level of protection achieved, and measure the time required to implement hearing protector fit testing in the workplace.</AbstractText>: This field study aimed to assess the noise reduction of hearing protection for individual workers, demonstrate the effectiveness of training on the level of protection achieved, and measure the time required to implement hearing protector fit testing in the workplace.The National Institute for Occupational Safety and Health (NIOSH) conducted field studies in Louisiana and Texas to test the performance of HPD Well-Fit.</AbstractText>: The National Institute for Occupational Safety and Health (NIOSH) conducted field studies in Louisiana and Texas to test the performance of HPD Well-Fit.Fit tests were performed on 126 inspectors and engineers working in the offshore oil industry.</AbstractText>: Fit tests were performed on 126 inspectors and engineers working in the offshore oil industry.Workers were fit tested with the goal of achieving a 25-dB PAR. Less than half of the workers were achieving sufficient protection from their hearing protectors prior to NIOSH intervention and training; following re-fitting and re-training, over 85% of the workers achieved sufficient protection. Typical test times were 6-12<U+2009>minutes.</AbstractText>: Workers were fit tested with the goal of achieving a 25-dB PAR. Less than half of the workers were achieving sufficient protection from their hearing protectors prior to NIOSH intervention and training; following re-fitting and re-training, over 85% of the workers achieved sufficient protection. Typical test times were 6-12<U+2009>minutes.Fit testing of the workers' earplugs identified those workers who were and were not achieving the desired level of protection. Recommendations for other hearing protection solutions were made for workers who could not achieve the target PAR. The study demonstrates the need for individual hearing protector fit testing and addresses some of the barriers to implementation.</AbstractText>: Fit testing of the workers' earplugs identified those workers who were and were not achieving the desired level of protection. Recommendations for other hearing protection solutions were made for workers who could not achieve the target PAR. The study demonstrates the need for individual hearing protector fit testing and addresses some of the barriers to implementation."
"27399974","A polymorphism in human estrogen-related receptor beta (ESRRß) predicts audiometric temporary threshold shift.","A non-synonymous single nucleotide polymorphism (rs61742642; C to T, P386S) in the ligand-binding domain of human estrogen-related receptor beta (ESRRß) showed possible association to noise-induced hearing loss (NIHL) in our previous study.</AbstractText>: A non-synonymous single nucleotide polymorphism (rs61742642; C to T, P386S) in the ligand-binding domain of human estrogen-related receptor beta (ESRRß) showed possible association to noise-induced hearing loss (NIHL) in our previous study.This study was conducted to examine the effect of the ESRRß rs61742642 T variant on temporary threshold shift (TTS). TTS was induced by 10<U+2009>minutes of exposure to audiometric narrow-band noise centered at 2000<U+2009>Hz. Hearing thresholds and distortion product otoacoustic emissions input output function (DP IO) at 2000, 3000, and 4000<U+2009>Hz were measured before and after the noise exposure.</AbstractText>: This study was conducted to examine the effect of the ESRRß rs61742642 T variant on temporary threshold shift (TTS). TTS was induced by 10<U+2009>minutes of exposure to audiometric narrow-band noise centered at 2000<U+2009>Hz. Hearing thresholds and distortion product otoacoustic emissions input output function (DP IO) at 2000, 3000, and 4000<U+2009>Hz were measured before and after the noise exposure.Nineteen participants with rs61742642 CT genotype and 40 participants with rs61742642<U+2009>CC genotype were recruited for the study.</AbstractText>: Nineteen participants with rs61742642 CT genotype and 40 participants with rs61742642<U+2009>CC genotype were recruited for the study.Participants with the CT genotype acquired a significantly greater TTS without convincing evidence of greater DP IO temporary level shift (DPTLS) compared to participants with the CC genotype.</AbstractText>: Participants with the CT genotype acquired a significantly greater TTS without convincing evidence of greater DP IO temporary level shift (DPTLS) compared to participants with the CC genotype.The results indicated that the ESRRß polymorphism is associated with TTS. Future studies were recommended to explore molecular pathways leading to increased susceptibility to NIHL.</AbstractText>: The results indicated that the ESRRß polymorphism is associated with TTS. Future studies were recommended to explore molecular pathways leading to increased susceptibility to NIHL."
"27391623","Hearing Loss in Israeli Air Force Aviators: Natural History and Risk Factors.","To investigate the natural history of hearing loss (HL) in Israeli military aviators and its risk factors.</AbstractText>: To investigate the natural history of hearing loss (HL) in Israeli military aviators and its risk factors.Audiometric results of aviators with available audiometry at ages 30 and 40 years, and up to their last available audiometry were retrieved. HL DEFINITION: pure-tone threshold (PTT) of 30 dB or higher in at least one frequency in at least one ear, moderate-to-severe (M-S) HL as PTT of 45 dB or higher, and suspected noise-induced HL (NIHL) as HL at 3 to 6 kHz. Potential risk factors for HL were assessed by the <U+03C7>(2) test and logistic regression models.</AbstractText>: Audiometric results of aviators with available audiometry at ages 30 and 40 years, and up to their last available audiometry were retrieved. HL DEFINITION: pure-tone threshold (PTT) of 30 dB or higher in at least one frequency in at least one ear, moderate-to-severe (M-S) HL as PTT of 45 dB or higher, and suspected noise-induced HL (NIHL) as HL at 3 to 6 kHz. Potential risk factors for HL were assessed by the <U+03C7>(2) test and logistic regression models.298 aviators were included. Rates of HL increased with age, up to 57.5% at age 50. All M-S HL at age 50 years had clues on previous examinations, but new HL was observed in all ages. Age was found as a statistically significant risk factor, but aircraft type was not. Total flying hours were found to be an independent risk factor for suspected NIHL only. Self-reported earplug use was not found to protect from HL, with methodological limitations.</AbstractText>: 298 aviators were included. Rates of HL increased with age, up to 57.5% at age 50. All M-S HL at age 50 years had clues on previous examinations, but new HL was observed in all ages. Age was found as a statistically significant risk factor, but aircraft type was not. Total flying hours were found to be an independent risk factor for suspected NIHL only. Self-reported earplug use was not found to protect from HL, with methodological limitations.HL is prevalent in aviators. Age and total flying hours are risk factors, the latter probably only for NIHL, whereas aircraft type is not.</AbstractText>: HL is prevalent in aviators. Age and total flying hours are risk factors, the latter probably only for NIHL, whereas aircraft type is not."
"27379376","Speech perception in medico-legal assessment of hearing disabilities.","Examination of Danish data for medico-legal compensations regarding hearing disabilities. The study purposes are: (1) to investigate whether discrimination scores (DSs) relate to patients' subjective experience of their hearing and communication ability (the latter referring to audio-visual perception), (2) to compare DSs from different discrimination tests (auditory/audio-visual perception and without/with noise), and (3) to relate different handicap measures in the scaling used for compensation purposes in Denmark.</AbstractText>: Examination of Danish data for medico-legal compensations regarding hearing disabilities. The study purposes are: (1) to investigate whether discrimination scores (DSs) relate to patients' subjective experience of their hearing and communication ability (the latter referring to audio-visual perception), (2) to compare DSs from different discrimination tests (auditory/audio-visual perception and without/with noise), and (3) to relate different handicap measures in the scaling used for compensation purposes in Denmark.Data from a 15 year period (1999-2014) were collected and analysed.</AbstractText>: Data from a 15 year period (1999-2014) were collected and analysed.The data set includes 466 patients, from which 50 were omitted due to suspicion of having exaggerated their hearing disabilities.</AbstractText>: The data set includes 466 patients, from which 50 were omitted due to suspicion of having exaggerated their hearing disabilities.The DSs relate well to the patients' subjective experience of their speech perception ability. By comparing DSs for different test setups it was found that adding noise entails a relatively more difficult listening condition than removing visual cues. The hearing and communication handicap degrees were found to agree, whereas the measured handicap degrees tended to be higher than the self-assessed handicap degrees.</AbstractText>: The DSs relate well to the patients' subjective experience of their speech perception ability. By comparing DSs for different test setups it was found that adding noise entails a relatively more difficult listening condition than removing visual cues. The hearing and communication handicap degrees were found to agree, whereas the measured handicap degrees tended to be higher than the self-assessed handicap degrees.The DSs can be used to assess patients' hearing and communication abilities. The difference in the obtained handicap degrees emphasizes the importance of collecting self-assessed as well as measured handicap degrees.</AbstractText>: The DSs can be used to assess patients' hearing and communication abilities. The difference in the obtained handicap degrees emphasizes the importance of collecting self-assessed as well as measured handicap degrees."
