"PMID","Title","abstract"
"25736468","Bone-conduction hearing aids in an elderly population: complications and quality of life assessment.","To determine whether an elderly population with hearing impairment can be adequately rehabilitated with a bone-conduction hearing aid and whether the putative relationship between the elderly and an increased complication rate is justified. The study design was a retrospective case note review with a postal and telephone questionnaire, which was carried out in a tertiary centre. All patients aged 60 or over underwent implantation with a bone-conduction aid between 2009 and 2013 for conductive, SSD or mixed hearing loss. Outcome measures were complication rates and quality of life assessment using the Glasgow Benefit Inventory. The influence of patient and surgical factors on the complication rate was assessed. Fifty-one patients were implanted. Mean age was 67 years (range 60-89 years). The mean benefit, satisfaction and global GBI scores were 70 % (range 0-100 %), 70 % (0-100 %) and 82 % (83-100 %), respectively. The residual disability was 18 % (0-25 %). The adverse skin reaction rate was 16 % and the fixture loss rate was 2 %. There was a demonstrable increase in the complication rate with the dermatome (45 %; 5 patients) compared to the Sheffield 'S' (13 %; 2 patients) or linear incision techniques (29 %; 7 patients). The bone-conduction hearing aids are ideal method of hearing rehabilitation in the elderly for all forms of hearing loss. It provides significant benefit with no increased complication rate, which is imperative if social isolation is to be avoided and cognition preserved in this growing elderly population."
"25690777","Estimation of Signal-to-Noise Ratios in Realistic Sound Scenarios.","BACKGROUND: Both in the design of hearing-device features, such as noise reduction, and in the evaluation measurements of such features, there is a need for more information about the sound scenarios hearing-device users encounter. The limitations of adaptive speech tests as outcome measures in the evaluation of hearing-device features have been discussed. The obvious alternative to adaptive speech testing is to test at a fixed signal-to-noise ratio (SNR). However, the question is which SNRs should be used if the test reflects real-life situations.PURPOSE: The purpose of this study was to estimate SNRs in realistic sound environments encountered by hearing aid users.RESEARCH DESIGN: Research design was a descriptive study where recorded sound files were statistically analyzed.STUDY SAMPLE: A total of 20 experienced, bilaterally fitted hearing aid users, all satisfied with their current hearing aids, made recordings for 3-4 days. The informants were instructed to record different situations in daily life and were told that all situations were of equal importance. The informants ranged in age from 18-81 yr old, and they had various occupations and varying hearing-loss configurations.DATA COLLECTION AND ANALYSIS: The total duration of the recorded material for each informant was, on average, 84 min; the number of recordings was, on average, 17 per informant. The sound files were categorized based on the type of background noise and were analyzed with use of a manual noise estimation procedure. Segments of speech with noise present were cut out from the original recordings. Corresponding noise-only segments were also extracted. On the basis of power calculations for these two types of recorded segments, the SNR was estimated. Frequency-specific and overall SNRs, calculated both based on unweighted and A-weighted speech and noise levels, were derived. An estimation uncertainty measure was also developed.RESULTS: The range of SNRs found in the material was large. The most striking finding was that there were very few recorded situations where the SNR was negative or even close to 0 dB. For speech-in-babble noise, the average SNR was approximately 5 dB. The estimation uncertainty was generally low but became higher in highly fluctuating noises and at very low SNRs.CONCLUSIONS: The estimated SNRs were higher than previously reported. The results can be used in the design and evaluation of hearing-device features."
"25599909","Use of the satisfaction with amplification in daily life questionnaire to assess patient satisfaction following remote hearing aid adjustments (telefitting).","BACKGROUND: Hearing loss can affect approximately 15% of the pediatric population and up to 40% of the adult population. The gold standard of treatment for hearing loss is amplification of hearing thresholds by means of a hearing aid instrument. A hearing aid is an electronic device equipped with a topology of only three major components of aggregate cost. The gold standard of hearing aid fittings is face-to-face appointments in hearing aid centers, clinics, or hospitals. Telefitting encompasses the programming and adjustments of hearing aid settings remotely. Fitting hearing aids remotely is a relatively simple procedure, using minimal computer hardware and Internet access.OBJECTIVE: This project aimed to examine the feasibility and outcomes of remote hearing aid adjustments (telefitting) by assessing patient satisfaction via the Portuguese version of the Satisfaction With Amplification in Daily Life (SADL) questionnaire.METHODS: The Brazilian Portuguese version of the SADL was used in this experimental research design. Participants were randomly selected through the Rehabilitation Clinical (Espaco Reouvir) of the Otorhinolaryngology Department Medical School University of Sao Paulo. Of the 8 participants in the study, 5 were female and 3 were male, with a mean age of 71.5 years. The design consisted of two face-to-face sessions performed within 15 working days of each other. The remote assistance took place 15 days later.RESULTS: The average scores from this study are above the mean scores from the original SADL normative data. These indicate a high level of satisfaction in participants who were fitted remotely.CONCLUSIONS: The use of an evaluation questionnaire is a simple yet effective method to objectively assess the success of a remote fitting. Questionnaire outcomes can help hearing stakeholders improve the National Policy on Hearing Health Care in Brazil. The results of this project indicated that patient satisfaction levels of those fitted remotely were comparable to those fitted in the conventional manner, that is, face-to-face."
"27738608","Satisfaction with Hearing Aids Based on Technology and Style among Hearing Impaired Persons.","INTRODUCTION: Hearing loss is one of the most disabling impairments. Using a hearing aid as an attempt to improve the hearing problem can positively affect the quality of life for these people. This research was aimed to assess satisfaction of hearing impaired patients with their hearing aids regarding the employed technology and style.MATERIALS AND METHODS: This descriptive-analytic cross-sectional research was conducted on 187 subjects with hearing loss who were using a hearing aid. The subjects were over 18 years of age and were using a hearing aid for at least 6 months. The Persian version of Satisfaction with Amplification in Daily Life (SADL) questionnaire was the instrument which was used for assessing satisfaction with the hearing aid. Cronbach's alpha was calculated to be 0.80 for instrument reliability.RESULTS: A significant difference was observed among satisfaction subscales' mean scores with hearing aid technology. Also a significant difference was observed between the total satisfaction score and the hearing aid model. With respect to the analysis of satisfaction with the hearing aid and its style, cost and services was the only subscale which showed a significant difference (P=0.005).CONCLUSION: Respondents using hearing aids with different technology and style were estimated to be quite satisfied. Training audiologists in using more appropriate and fitting hearing aids in addition to using self-reporting questionnaires like SADL for estimating patients' social condition and participation in their life can essentially change their disability condition and countervail their hearing loss."
"27392722","Clinical evaluation of an over-the-counter hearing aid (TEO First®) in elderly patients suffering of mild to moderate hearing loss.","Presbycusis has a direct influence on autonomy of the elderly but hearing aids lack of affordability. Moreover a recent review demonstrate that electroacoustic characteristics of OTC hearing aids were generally not suitable for the elderly people. In our study, we assessed the clinical value of a new over-the-counter (OTC) hearing aid device (TEO First®) in the elderly.</AbstractText>: Presbycusis has a direct influence on autonomy of the elderly but hearing aids lack of affordability. Moreover a recent review demonstrate that electroacoustic characteristics of OTC hearing aids were generally not suitable for the elderly people. In our study, we assessed the clinical value of a new over-the-counter (OTC) hearing aid device (TEO First®) in the elderly.This prospective monocentric open label study included patients over 60 years of age with a mild to moderate presbycusis. Patients were assessed with acceptable noise level test (ANL), pure tone (PTA) and speech (SA) audiometry in silent and noisy environment, with and without TEO First®. A Glasgow Hearing Aid Benefit Profile, acceptability and satisfaction surveys were completed after one month of using the device.</AbstractText>: This prospective monocentric open label study included patients over 60 years of age with a mild to moderate presbycusis. Patients were assessed with acceptable noise level test (ANL), pure tone (PTA) and speech (SA) audiometry in silent and noisy environment, with and without TEO First®. A Glasgow Hearing Aid Benefit Profile, acceptability and satisfaction surveys were completed after one month of using the device.Thirty one patients were included. There was an improvement of hearing with TEO First® in silence (SA: +39.2 %, p &lt;<U+2009>0.01; PTA: -9.04 dB, p &lt;<U+2009>0.01) or in noise (SA +47.7 %, p &lt;<U+2009>0.01; PTA: -5.23 dB, p &lt;<U+2009>0.05). After one month of use of the device, quality of life has improved with regards to the following parameters: decrease of perceived hearing difficulties during conversation without background noise (-9.6 % p<U+2009>=<U+2009>0.018), in conversation with several people (-16.2 % p<U+2009>=<U+2009>0.0076), decrease of negative emotions while watching TV (-18.5 % p<U+2009>=<U+2009>0.011), during conversation without background noise (-16.5 % p<U+2009>=<U+2009>0.0024), during conversation in noisy background (-17.1 % p<U+2009>=<U+2009>0.027) and during conversation with several people (-20 % p<U+2009>=<U+2009>0.014). The acceptability of the device was low to moderate.</AbstractText>: Thirty one patients were included. There was an improvement of hearing with TEO First® in silence (SA: +39.2 %, p &lt;<U+2009>0.01; PTA: -9.04 dB, p &lt;<U+2009>0.01) or in noise (SA +47.7 %, p &lt;<U+2009>0.01; PTA: -5.23 dB, p &lt;<U+2009>0.05). After one month of use of the device, quality of life has improved with regards to the following parameters: decrease of perceived hearing difficulties during conversation without background noise (-9.6 % p<U+2009>=<U+2009>0.018), in conversation with several people (-16.2 % p<U+2009>=<U+2009>0.0076), decrease of negative emotions while watching TV (-18.5 % p<U+2009>=<U+2009>0.011), during conversation without background noise (-16.5 % p<U+2009>=<U+2009>0.0024), during conversation in noisy background (-17.1 % p<U+2009>=<U+2009>0.027) and during conversation with several people (-20 % p<U+2009>=<U+2009>0.014). The acceptability of the device was low to moderate.TEO First® is an effective OTC hearing aid that improves the patient's quality of life.</AbstractText>: TEO First® is an effective OTC hearing aid that improves the patient's quality of life.Current Controlled Trials NCT01815788.</AbstractText>: Current Controlled Trials NCT01815788."
"27273404","TeleAudiology in the Veterans Health Administration.","To assess effectiveness of TeleAudiology for hearing aid services.</AbstractText>: To assess effectiveness of TeleAudiology for hearing aid services.Retrospective case-control.</AbstractText>: Retrospective case-control.Ambulatory Veterans Health Administration and Community-Based Outpatient Clinics (CBOCs).</AbstractText>: Ambulatory Veterans Health Administration and Community-Based Outpatient Clinics (CBOCs).42,697 veterans who received hearing aids from January through September, 2014.</AbstractText>: 42,697 veterans who received hearing aids from January through September, 2014.TeleAudiology (TA) and conventional in-person (IP) audiology care.</AbstractText>: TeleAudiology (TA) and conventional in-person (IP) audiology care.International Outcome Inventory for Hearing Aids (IOI-HA) outcomes data. The IOI-HA is a 7-item survey used to assess hearing aid effectiveness. Scored from 7 to 35 points, higher scores are more favorable.</AbstractText>: International Outcome Inventory for Hearing Aids (IOI-HA) outcomes data. The IOI-HA is a 7-item survey used to assess hearing aid effectiveness. Scored from 7 to 35 points, higher scores are more favorable.Among veterans nationwide who received hearing aids and completed the IOI-HA survey, 1,009 received TA and 41,688 received IP care. TA and IP groups have comparable mean IOI-HA values (TA<U+200A>=<U+200A>29.6, SD<U+200A>=<U+200A>3.9; IP<U+200A>=<U+200A>28.7, SD<U+200A>=<U+200A>4.2). Although comparison showed a statistically significant difference (p<U+200A>&lt;<U+200A>0.0001, t test), principally because of large sample size, the distinction is not clinically meaningful.Subgroup analysis of veterans from San Francisco and six affiliated CBOCs showed 169 received TA and 338 received IP care. TA and IP groups have similar mean age (TA<U+200A>=<U+200A>74, SD<U+200A>=<U+200A>9.8; IP<U+200A>=<U+200A>76, SD<U+200A>=<U+200A>10.3) and sex distribution (TA male<U+200A>=<U+200A>100%; IP male<U+200A>=<U+200A>96%) with statistically significant (p<U+200A>&lt;<U+200A>0.01, t test) but clinically insignificant differences. Mean IOI-HA scores (TA<U+200A>=<U+200A>30.7, SD<U+200A>=<U+200A>3.6; IP<U+200A>=<U+200A>30.5, SD<U+200A>=<U+200A>3.1) are not different between groups (p<U+200A>&gt;<U+200A>0.05, t test).</AbstractText>: Among veterans nationwide who received hearing aids and completed the IOI-HA survey, 1,009 received TA and 41,688 received IP care. TA and IP groups have comparable mean IOI-HA values (TA<U+200A>=<U+200A>29.6, SD<U+200A>=<U+200A>3.9; IP<U+200A>=<U+200A>28.7, SD<U+200A>=<U+200A>4.2). Although comparison showed a statistically significant difference (p<U+200A>&lt;<U+200A>0.0001, t test), principally because of large sample size, the distinction is not clinically meaningful.Subgroup analysis of veterans from San Francisco and six affiliated CBOCs showed 169 received TA and 338 received IP care. TA and IP groups have similar mean age (TA<U+200A>=<U+200A>74, SD<U+200A>=<U+200A>9.8; IP<U+200A>=<U+200A>76, SD<U+200A>=<U+200A>10.3) and sex distribution (TA male<U+200A>=<U+200A>100%; IP male<U+200A>=<U+200A>96%) with statistically significant (p<U+200A>&lt;<U+200A>0.01, t test) but clinically insignificant differences. Mean IOI-HA scores (TA<U+200A>=<U+200A>30.7, SD<U+200A>=<U+200A>3.6; IP<U+200A>=<U+200A>30.5, SD<U+200A>=<U+200A>3.1) are not different between groups (p<U+200A>&gt;<U+200A>0.05, t test).TA and IP encounters to provide hearing aid services to veterans are comparable, as both are highly effective based on IOI-HA results. The noninferiority of TA suggests its adoption to non-veterans may improve access while preserving high satisfaction. Financial impact of migration to TA will require future econometric analysis.</AbstractText>: TA and IP encounters to provide hearing aid services to veterans are comparable, as both are highly effective based on IOI-HA results. The noninferiority of TA suggests its adoption to non-veterans may improve access while preserving high satisfaction. Financial impact of migration to TA will require future econometric analysis."
"27224042","Does clinician continuity influence hearing aid outcomes?","To evaluate whether clinician continuity is associated with successful hearing aid outcomes.</AbstractText>: To evaluate whether clinician continuity is associated with successful hearing aid outcomes.A prospective cohort study. Clinician continuity was defined as occurring when a patient was cared for by the same clinician for the hearing assessment, hearing aid selection process, hearing aid fitting and programming, and subsequent hearing aid fine tuning appointments. The hearing aid outcome measures included self-reported hearing aid use, benefit and satisfaction as well as self-reported handling skills and problems experienced with hearing aids.</AbstractText>: A prospective cohort study. Clinician continuity was defined as occurring when a patient was cared for by the same clinician for the hearing assessment, hearing aid selection process, hearing aid fitting and programming, and subsequent hearing aid fine tuning appointments. The hearing aid outcome measures included self-reported hearing aid use, benefit and satisfaction as well as self-reported handling skills and problems experienced with hearing aids.Four hundred and sixty-eight adult hearing aid users (mean age 73.9 years ±10.9) and 26 qualified audiologists (mean age 34 years ±6.34) recruited from a single hearing clinic in Perth, Western Australia.</AbstractText>: Four hundred and sixty-eight adult hearing aid users (mean age 73.9 years ±10.9) and 26 qualified audiologists (mean age 34 years ±6.34) recruited from a single hearing clinic in Perth, Western Australia.There were no significant differences in hearing aid outcomes between participants who experienced clinician continuity and those who did not.</AbstractText>: There were no significant differences in hearing aid outcomes between participants who experienced clinician continuity and those who did not.Within a controlled practice setting, hearing aid outcomes may not be adversely effected if services are provided by more than one clinician.</AbstractText>: Within a controlled practice setting, hearing aid outcomes may not be adversely effected if services are provided by more than one clinician."
"27094053","Satisfaction and compliance of adult patients using hearing aid and evaluation of factors affecting them.","The aims of this study are to reveal patient compliance and satisfaction in hearing aid-prescribed adult population and to determine the relevant clinical factors. The study was designed retrospectively, and those patients who have been using hearing aid for at least 6 months were invited for evaluation. Demographical data, hearing aid type (digital vs analog), general satisfaction, and daily usage time were asked. Then, the Hearing Aid Satisfaction Questionnaire (HASQ) was applied to all patients which included visual analog scale (VAS)-based 10 questions about the effects of hearing aid on social communication, efficiency, cosmetics, life quality and cost. Totally 400 patients were included in the study. The HASQ was confirmed to be highly reliable by &quot;Kaiser Meyer Olkin and Bartlett Sphericity&quot; tests after exclusion of aid-cost question. There was a negative correlation between age and satisfaction, and a positive correlation between hearing aid usage time (years) and satisfaction (p &lt; 0.05). There was no significant difference between mean HASQ scores regarding gender, employment status, hearing aid type and the site of hearing aid wearing. HASQ scores were significantly worse in pure sensorineural loss type, lower educational status, shorter daily usage time, but better in higher pure tone threshold levels (p &lt; 0.05). Age, time of hearing aid usage daily, type of hearing impairment, the threshold of hearing and education were the factors affecting satisfaction. Regular daily usage of hearing aid should be encouraged in patients, since by this way aid usage and satisfaction may be improved."
"29209852","Clinical predictors for satisfaction with incus vibroplasty: a preliminary study.","OBJECTIVE: We aimed to evaluate the subjective satisfaction after incus vibroplasty and to determine predictive factors affecting patient satisfaction in sensorineural hearing loss.DESIGN: A retrospective review of audiological data and an additional survey about subjective satisfaction after surgery were performed in 14 patients who underwent incus vibroplasty surgery. A numeric rating scale reflecting the degree of satisfaction after incus vibroplasty, compared with experiences using a conventional hearing aid, was used. Patients who showed median or better satisfaction were deemed the highly satisfied (HS) group, and the others were deemed the less satisfied (LS) group. To find the predictive factors correlated with satisfaction for incus vibroplasty, comparative analysis between two groups was performed.RESULTS: We found that the numeric rating scale for satisfaction was variable, ranged from 0 to 10, and was negatively correlated with age at operation (p<U+2009>&lt;<U+2009>0.01). The HS group had a younger age (27.6<U+2009>±<U+2009>22.2 years) and better preoperative air conduction threshold at 250 Hz (20.7<U+2009>±<U+2009>7.9 dB) than the LS group (68.0<U+2009>±<U+2009>9.7 years, 32.1<U+2009>±<U+2009>10.7 dB). The LS group (13.6<U+2009>±<U+2009>9.9 dB) showed a larger change of air-bone gap after surgery than the HS group (5.7<U+2009>±<U+2009>6.7 dB) at 250 Hz (p<U+2009>=<U+2009>0.12).CONCLUSIONS: Age at operation and the preoperative air conduction threshold level at 250 Hz appear to be potential predictive factors for subjective satisfaction with incus vibroplasty. Furthermore, more conservative selection of candidates and caution during surgery, considering inevitable air-bone gap development postoperatively, may be necessary to achieve higher satisfaction for incus vibroplasty."
"29130441","Is the Device-Oriented Subjective Outcome (DOSO) Independent of Personality?","BACKGROUND: Self-report questionnaires are a frequently used method of evaluating hearing aid outcomes. Studies have shown that personality can account for 5-20% of the variance in response to self-report measures. As a result, these influences can impact results and limit their generalizability when the purpose of the study is to examine the technological merit of hearing aids. To reduce personality influences on self-report outcome data, the Device-Oriented Subjective Outcome (DOSO) was developed. The DOSO is meant to demonstrate outcomes of the amplification device relatively independent of the individual's personality. Still, it is unknown if the DOSO achieves its original goal.PURPOSE: The purpose of this study was to examine the relationship between personality and the DOSO. The relationship between personality and several widely used hearing-related questionnaires was also examined.RESEARCH DESIGN: This is a nonexperimental study using a correlational design.STUDY SAMPLE: A total of 119 adult hearing aid wearers participated in the study.DATA COLLECTION AND ANALYSIS: The NEO Five-Factor Inventory was used to measure five personality traits (Neuroticism, Extraversion, Openness, Agreeableness, and Conscientiousness). The initial (unaided) hearing disablement, residual (aided) hearing disablement, and hearing aid benefit and satisfaction was measured using the DOSO, Hearing Handicap Inventory for the Elderly/Adult, Abbreviated Profile of Hearing Aid Benefit, and Satisfaction with Amplification in Daily Life. The relationship between personality and each questionnaire was examined using a correlation analysis.RESULTS: All of the DOSO subscales were found to be significantly correlated to personality, regardless of whether age and better-ear hearing thresholds were controlled. Individuals who reported poorer hearing aid outcomes tended to have higher Neuroticism scores, while those who scored higher in Extraversion, Openness, and Agreeableness were more likely to report better outcomes. Across DOSO subscales, the maximum variance explained by personality traits ranged from 6% to 11%. Consistent with the literature, ~3-18% of the variance of other hearing-related questionnaires was attributable to personality.CONCLUSIONS: The degree to which personality affects the DOSO is similar to other hearing-related questionnaires. Although the variance accounted for by personality is not large, researchers and clinicians should not assume that the results of the DOSO are independent of personality."
"29049628","Findings From EuroTrak Surveys From 2009 to 2015: Hearing Loss Prevalence, Hearing Aid Adoption, and Benefits of Hearing Aid Use.","The purpose of this study was to analyze data from the EuroTrak surveys performed from 2009 to 2015 in Germany, France, and the United Kingdom to identify factors that could account for the growth in hearing aid sales over that period.</AbstractText>: The purpose of this study was to analyze data from the EuroTrak surveys performed from 2009 to 2015 in Germany, France, and the United Kingdom to identify factors that could account for the growth in hearing aid sales over that period.Data of 132,028 people-approximately 15,000 for each of the 3 countries at 3-year intervals-were collected using a questionnaire. The sample in each country was weighted using the respective country age-gender populations to get balanced results. Furthermore, 11,867 persons with self-reported hearing impairment filled in a comprehensive questionnaire on hearing status and related matters; 4,631 were hearing aid owners. Data were pooled over the 3 countries for each of the years 2009, 2012, and 2015 and analyzed for developments over the 6-year period. In certain cases, data were pooled across countries and years. The analysis focused on hearing loss prevalence, hearing aid adoption rates, satisfaction with hearing aids, and benefits of hearing aid use.</AbstractText>: Data of 132,028 people-approximately 15,000 for each of the 3 countries at 3-year intervals-were collected using a questionnaire. The sample in each country was weighted using the respective country age-gender populations to get balanced results. Furthermore, 11,867 persons with self-reported hearing impairment filled in a comprehensive questionnaire on hearing status and related matters; 4,631 were hearing aid owners. Data were pooled over the 3 countries for each of the years 2009, 2012, and 2015 and analyzed for developments over the 6-year period. In certain cases, data were pooled across countries and years. The analysis focused on hearing loss prevalence, hearing aid adoption rates, satisfaction with hearing aids, and benefits of hearing aid use.Hearing loss prevalence was stable over the period around 10%-slightly higher for men than for women. Hearing aid adoption overall increased from 33% to 37%, and bilateral use increased from 55% to 69%. Intervals between hearing aid renewals decreased. These factors contribute to increased hearing aid sales. Bilateral users are more satisfied with the hearing aid product features (76%) and performance (72%) and use their hearing aids 9.1 hr per day, compared with unilateral users where the corresponding numbers are 71%, 67%, and 7.8 hr, respectively. Satisfaction with hearing aid product features and performance in general is slightly increasing; hearing aid users are 14.5% less exhausted at the end of the day compared with nonusers with similar hearing loss and exhibit less depressive and forgetfulness symptoms.</AbstractText>: Hearing loss prevalence was stable over the period around 10%-slightly higher for men than for women. Hearing aid adoption overall increased from 33% to 37%, and bilateral use increased from 55% to 69%. Intervals between hearing aid renewals decreased. These factors contribute to increased hearing aid sales. Bilateral users are more satisfied with the hearing aid product features (76%) and performance (72%) and use their hearing aids 9.1 hr per day, compared with unilateral users where the corresponding numbers are 71%, 67%, and 7.8 hr, respectively. Satisfaction with hearing aid product features and performance in general is slightly increasing; hearing aid users are 14.5% less exhausted at the end of the day compared with nonusers with similar hearing loss and exhibit less depressive and forgetfulness symptoms.The prevalence of self-reported hearing loss is 10.6% and stable, and hearing aid adoption has increased, particularly of bilateral fittings that are more satisfactory and exhibit higher daily use patterns. Higher uptake of hearing aids contributes to growing hearing aid sales.</AbstractText>: The prevalence of self-reported hearing loss is 10.6% and stable, and hearing aid adoption has increased, particularly of bilateral fittings that are more satisfactory and exhibit higher daily use patterns. Higher uptake of hearing aids contributes to growing hearing aid sales."
"28639872","Prevalence and associated factors of hearing aid use among older adults in Chile.","The aim of this study was to determine the prevalence of use of hearing aids by older adults in Chile and the influence of some variables such as education level, income level and geographic area of residence on the prevalence of hearing aids.</AbstractText>: The aim of this study was to determine the prevalence of use of hearing aids by older adults in Chile and the influence of some variables such as education level, income level and geographic area of residence on the prevalence of hearing aids.A national cross-sectional survey which was carried out in 2009.</AbstractText>: A national cross-sectional survey which was carried out in 2009.A representative sample of 4766 Chilean older adults aged 60 years and above.</AbstractText>: A representative sample of 4766 Chilean older adults aged 60 years and above.The percentage of older adults in Chile who self-reported hearing problems and used hearing aids was 8.9%. Such prevalence increased for adults living in urban areas and for those who knew about the new Chilean programme of universal access to health services (AUGE). For older adults who did not know about this programme, significant associations between the use of hearing aids and the variables of age, geographic area of residence, and income level were found.</AbstractText>: The percentage of older adults in Chile who self-reported hearing problems and used hearing aids was 8.9%. Such prevalence increased for adults living in urban areas and for those who knew about the new Chilean programme of universal access to health services (AUGE). For older adults who did not know about this programme, significant associations between the use of hearing aids and the variables of age, geographic area of residence, and income level were found.People's knowledge about AUGE programme may positively influence the use of hearing aids, although a direct effect cannot be attributed.</AbstractText>: People's knowledge about AUGE programme may positively influence the use of hearing aids, although a direct effect cannot be attributed."
"28590898","Tinnitus Management: Randomized Controlled Trial Comparing Extended-Wear Hearing Aids, Conventional Hearing Aids, and Combination Instruments.","BACKGROUND: Whereas hearing aids have long been considered effective for providing relief from tinnitus, controlled clinical studies evaluating this premise have been very limited.PURPOSE: The purpose of this study was to systematically determine the relative efficacy of conventional receiver-in-the-canal hearing aids (HA), the same hearing aids with a sound generator (HA+SG), and extended-wear, deep fit hearing aids (EWHA), to provide relief from tinnitus through a randomized controlled trial. Each of these ear-level devices was a product of Phonak, LLC.RESEARCH DESIGN: Participants were randomized to HA, HA+SG, or EWHA and wore bilaterally fit devices for about 4 months. Fittings, adjustments, and follow-up appointments were conducted to comply with company guidelines and to ensure that all participants attended appointments on the same schedule. At 4-5 months, participants returned to complete final outcome measures, which concluded their study participation.STUDY SAMPLE: Participants were 55 individuals (mean age: 63.1 years) with mild to moderately-severe hearing loss who: (a) did not currently use hearing aids; (b) reported tinnitus that was sufficiently bothersome to warrant intervention; and (c) were suitable candidates for each of the study devices.DATA COLLECTION AND ANALYSIS: The primary outcome measure was the Tinnitus Functional Index (TFI). Secondary outcome measures included hearing-specific questionnaires and the Quick Speech in Noise test (QuickSIN). The goal of the analysis was to evaluate efficacy of the EWHA and HA+SG devices versus the HA standard device.RESULTS: There were 18 participants in each of the HA and EWHA groups and 19 in the HA+SG group. Gender, age, and baseline TFI severity were balanced across treatment groups. Nearly all participants had a reduction in tinnitus symptoms during the study. The average TFI change (improvement) from baseline was 21 points in the HA group, 31 points in the EWHA group, and 33 points in the HA+SG group. A &quot;clinically significant&quot; improvement in reaction to tinnitus (at least 13-point reduction in TFI score) was seen by 67% of HA, 82% of EWHA, and 79% of HA+SG participants. There were no statistically significant differences in the extent to which the devices reduced TFI scores. Likewise, the hearing-specific questionnaires and QuickSIN showed improvements following use of the hearing aids but these improvements did not differ across device groups.CONCLUSIONS: There is insufficient evidence to conclude that any of these devices offers greater relief from tinnitus than any other one tested. However, all devices appear to offer some improvement in the functional effects of tinnitus."
"28553093","Applications of direct-to-consumer hearing devices for adults with hearing loss: a review.","BACKGROUND: This systematic literature review is aimed at investigating applications of direct-to-consumer hearing devices for adults with hearing loss. This review discusses three categories of direct-to-consumer hearing devices: 1) personal sound amplification products (PSAPs), 2) direct-mail hearing aids, and 3) over-the-counter (OTC) hearing aids.METHOD: A literature review was conducted using EBSCOhost and included the databases CINAHL, MEDLINE, and PsycINFO. After applying prior agreed inclusion and exclusion criteria, 13 reports were included in the review.RESULTS: Included studies fell into three domains: 1) electroacoustic characteristics, 2) consumer surveys, and 3) outcome evaluations. Electroacoustic characteristics of these devices vary significantly with some meeting the stringent acoustic criteria used for hearing aids, while others producing dangerous output levels (ie, over 120-dB sound pressure level). Low-end (or low-cost) devices were typically poor in acoustic quality and did not meet gain levels necessary for most adult and elderly hearing loss patterns (eg, presbycusis), especially in high frequencies. Despite direct-mail hearing aids and PSAPs being associated with lower satisfaction when compared to hearing aids purchased through hearing health care professionals, consumer surveys suggest that 5%-19% of people with hearing loss purchase hearing aids through direct-mail or online. Studies on outcome evaluation suggest positive outcomes of OTC devices in the elderly population. Of note, OTC outcomes appear better when a hearing health care professional supports these users.CONCLUSION: While some direct-to-consumer hearing devices have the capability to produce adverse effects due to production of dangerously high sound levels and internal noise, the existing literature suggests that there are potential benefits of these devices. Research of direct-to-consumer hearing devices is limited, and current published studies are of weak quality. Much effort is needed to understand the benefits and limitations of such devices on people with hearing loss."
